movieId,title,year,clean_title,rating_count,rating_mean,rating_std,imdbId,tmdbId
3969,Pay It Forward (2000),2000,Pay It Forward,7766.0,3.3830156,1.0759305,0223897,10647
4321,City Slickers (1991),1991,City Slickers,7751.0,3.3164754,0.89223796,0101587,1406
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),1993,Three Colors: Blue (Trois couleurs: Bleu),7741.0,3.9819145,0.9441078,0108394,108
102407,"Great Gatsby, The (2013)",2013,"Great Gatsby, The",7741.0,3.4868233,0.95093834,1343092,64682
6155,How to Lose a Guy in 10 Days (2003),2003,How to Lose a Guy in 10 Days,7738.0,3.1914577,1.0982559,0251127,9919
1960,"Last Emperor, The (1987)",1987,"Last Emperor, The",7721.0,3.8447092,0.85585505,0093389,746
94777,Men in Black III (M.III.B.) (M.I.B.³) (2012),2012,Men in Black III (M.III.B.) (M.I.B.³),7712.0,3.3442686,0.9917613,1409024,41154
1299,"Killing Fields, The (1984)",1984,"Killing Fields, The",7712.0,4.067233,0.8325571,0087553,625
143355,Wonder Woman (2017),2017,Wonder Woman,7710.0,3.5401428,1.0040343,0451279,297762
4235,Amores Perros (Love's a Bitch) (2000),2000,Amores Perros (Love's a Bitch),7703.0,3.9926653,0.83843774,0245712,55
2064,Roger & Me (1989),1989,Roger & Me,7692.0,3.872335,1.0018597,0098213,1779
2431,Patch Adams (1998),1998,Patch Adams,7680.0,3.160026,1.1446569,0129290,10312
6323,Identity (2003),2003,Identity,7675.0,3.6118567,0.8723387,0309698,2832
4105,"Evil Dead, The (1981)",1981,"Evil Dead, The",7663.0,3.6993997,0.95304245,0083907,764
112175,How to Train Your Dragon 2 (2014),2014,How to Train Your Dragon 2,7656.0,3.7250524,0.96443856,1646971,82702
1269,Arsenic and Old Lace (1944),1944,Arsenic and Old Lace,7650.0,4.0239215,0.8712834,0036613,212
45672,Click (2006),2006,Click,7645.0,2.8817527,1.140342,0389860,9339
2795,National Lampoon's Vacation (1983),1983,National Lampoon's Vacation,7643.0,3.7581446,0.933449,0085995,11153
1680,Sliding Doors (1998),1998,Sliding Doors,7639.0,3.5363266,0.94019026,0120148,10215
273,Mary Shelley's Frankenstein (Frankenstein) (1994),1994,Mary Shelley's Frankenstein (Frankenstein),7626.0,3.1245081,0.95361465,0109836,3036
1077,Sleeper (1973),1973,Sleeper,7594.0,3.8288782,0.90700024,0070707,11561
319,Shallow Grave (1994),1994,Shallow Grave,7586.0,3.7687187,0.88884294,0111149,9905
177593,"Three Billboards Outside Ebbing, Missouri (2017)",2017,"Three Billboards Outside Ebbing, Missouri",7586.0,3.9980226,0.8348436,5027774,359940
67255,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",2009,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor)",7580.0,3.8719656,0.85896873,1132620,15472
4015,"Dude, Where's My Car? (2000)",2000,"Dude, Where's My Car?",7579.0,2.5237498,1.1667925,0242423,8859
8371,"Chronicles of Riddick, The (2004)",2004,"Chronicles of Riddick, The",7576.0,3.3441129,1.0530106,0296572,2789
916,Roman Holiday (1953),1953,Roman Holiday,7573.0,4.046415,0.83532,0046250,804
4890,Shallow Hal (2001),2001,Shallow Hal,7572.0,2.8137217,1.0337397,0256380,9889
1586,G.I. Jane (1997),1997,G.I. Jane,7549.0,2.9252882,1.0818309,0119173,4421
6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),1986,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta),7539.0,4.080183,0.78969043,0092067,10515
7022,Battle Royale (Batoru rowaiaru) (2000),2000,Battle Royale (Batoru rowaiaru),7535.0,3.7917054,0.87811273,0266308,3176
327,Tank Girl (1995),1995,Tank Girl,7533.0,2.8076463,1.2184837,0114614,9067
230,Dolores Claiborne (1995),1995,Dolores Claiborne,7528.0,3.585016,0.87668604,0109642,11929
111360,Lucy (2014),2014,Lucy,7520.0,3.112101,1.1100203,2872732,240832
1952,Midnight Cowboy (1969),1969,Midnight Cowboy,7513.0,3.9763076,0.89362186,0064665,3116
105504,Captain Phillips (2013),2013,Captain Phillips,7505.0,3.7875416,0.76764816,1535109,109424
6287,Anger Management (2003),2003,Anger Management,7500.0,2.9428,1.0168576,0305224,9506
3361,Bull Durham (1988),1988,Bull Durham,7479.0,3.6928065,0.9118674,0094812,287
41997,Munich (2005),2005,Munich,7477.0,3.7162633,0.8022676,0408306,612
4901,Spy Game (2001),2001,Spy Game,7477.0,3.6243145,0.8390148,0266987,1535
3148,"Cider House Rules, The (1999)",1999,"Cider House Rules, The",7474.0,3.6889217,0.8957236,0124315,1715
2423,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),1989,Christmas Vacation (National Lampoon's Christmas Vacation),7472.0,3.621052,1.0292053,0097958,5825
103253,Elysium (2013),2013,Elysium,7469.0,3.2711875,0.89678645,1535108,68724
7454,Van Helsing (2004),2004,Van Helsing,7468.0,2.855517,1.0964351,0338526,7131
82461,Tron: Legacy (2010),2010,Tron: Legacy,7458.0,3.2878118,1.0007012,1104001,20526
898,"Philadelphia Story, The (1940)",1940,"Philadelphia Story, The",7445.0,4.131498,0.8966071,0032904,981
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",1995,"Englishman Who Went Up a Hill But Came Down a Mountain, The",7444.0,3.313138,0.9054506,0112966,10612
1037,"Lawnmower Man, The (1992)",1992,"Lawnmower Man, The",7443.0,2.7443907,1.045553,0104692,10163
3798,What Lies Beneath (2000),2000,What Lies Beneath,7437.0,3.2117116,0.9675275,0161081,2655
46723,Babel (2006),2006,Babel,7437.0,3.6229663,0.8950658,0449467,1164
303,"Quick and the Dead, The (1995)",1995,"Quick and the Dead, The",7435.0,3.0535307,0.94132364,0114214,12106
38038,Wallace & Gromit in The Curse of the Were-Rabbit (2005),2005,Wallace & Gromit in The Curse of the Were-Rabbit,7414.0,3.6766927,0.9509438,0312004,533
1186,"Sex, Lies, and Videotape (1989)",1989,"Sex, Lies, and Videotape",7403.0,3.5464675,0.96279866,0098724,1412
7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),1984,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika),7392.0,4.1089015,0.84946954,0087544,81
103042,Man of Steel (2013),2013,Man of Steel,7372.0,3.092919,1.0656035,0770828,49521
2094,"Rocketeer, The (1991)",1991,"Rocketeer, The",7362.0,3.0689352,0.9275673,0102803,10249
2478,¡Three Amigos! (1986),1986,¡Three Amigos!,7348.0,3.1275856,1.0202549,0092086,8388
2707,Arlington Road (1999),1999,Arlington Road,7347.0,3.4562407,0.946297,0137363,1073
5507,xXx (2002),2002,xXx,7344.0,2.7850626,1.1187476,0295701,7451
3354,Mission to Mars (2000),2000,Mission to Mars,7330.0,2.6633015,1.0605253,0183523,2067
31410,"Downfall (Untergang, Der) (2004)",2004,"Downfall (Untergang, Der)",7328.0,3.999727,0.7796721,0363163,613
800,Lone Star (1996),1996,Lone Star,7322.0,4.0536737,0.9051754,0116905,26748
61240,Let the Right One In (Låt den rätte komma in) (2008),2008,Let the Right One In (Låt den rätte komma in),7318.0,3.944247,0.8911477,1139797,13310
81229,Red (2010),2010,Red,7308.0,3.5738916,0.92614937,1245526,39514
4019,Finding Forrester (2000),2000,Finding Forrester,7299.0,3.663584,0.87383646,0181536,711
2010,Metropolis (1927),1927,Metropolis,7290.0,3.9734569,0.92818063,0017136,19
2366,King Kong (1933),1933,King Kong,7284.0,3.540843,1.062227,0024216,244
1245,Miller's Crossing (1990),1990,Miller's Crossing,7280.0,3.9574862,0.81984854,0100150,379
8807,Harold and Kumar Go to White Castle (2004),2004,Harold and Kumar Go to White Castle,7269.0,3.4417388,1.0132295,0366551,11282
3257,"Bodyguard, The (1992)",1992,"Bodyguard, The",7253.0,2.8156624,1.0510639,0103855,619
1086,Dial M for Murder (1954),1954,Dial M for Murder,7252.0,4.0327497,0.7469399,0046912,521
164909,La La Land (2016),2016,La La Land,7231.0,3.729498,1.0843663,3783958,313369
2108,L.A. Story (1991),1991,L.A. Story,7227.0,3.6075826,0.92864764,0102250,2107
1209,Once Upon a Time in the West (C'era una volta il West) (1968),1968,Once Upon a Time in the West (C'era una volta il West),7227.0,4.114501,0.88546246,0064116,335
3424,Do the Right Thing (1989),1989,Do the Right Thing,7226.0,3.8703294,0.9350165,0097216,925
1801,"Man in the Iron Mask, The (1998)",1998,"Man in the Iron Mask, The",7215.0,3.106722,0.9842342,0120744,9313
114180,"Maze Runner, The (2014)",2014,"Maze Runner, The",7209.0,3.3234844,1.0207431,1790864,198663
1104,"Streetcar Named Desire, A (1951)",1951,"Streetcar Named Desire, A",7208.0,3.982034,0.9074276,0044081,702
1095,Glengarry Glen Ross (1992),1992,Glengarry Glen Ross,7205.0,3.8578072,0.9597373,0104348,9504
1298,Pink Floyd: The Wall (1982),1982,Pink Floyd: The Wall,7199.0,3.7158632,1.0591396,0084503,12104
4489,Coming to America (1988),1988,Coming to America,7193.0,3.5398998,0.8957048,0094898,9602
2340,Meet Joe Black (1998),1998,Meet Joe Black,7193.0,3.360837,1.046021,0119643,297
1378,Young Guns (1988),1988,Young Guns,7185.0,3.2854557,0.94042546,0096487,11967
5013,Gosford Park (2001),2001,Gosford Park,7180.0,3.6045265,0.98426133,0280707,5279
55269,"Darjeeling Limited, The (2007)",2007,"Darjeeling Limited, The",7174.0,3.7209368,0.91419214,0838221,4538
3317,Wonder Boys (2000),2000,Wonder Boys,7169.0,3.7154415,0.9005749,0185014,11004
112623,Dawn of the Planet of the Apes (2014),2014,Dawn of the Planet of the Apes,7168.0,3.559082,0.9751144,2103281,119450
1292,Being There (1979),1979,Being There,7154.0,3.9700167,0.9075324,0078841,10322
3396,"Muppet Movie, The (1979)",1979,"Muppet Movie, The",7143.0,3.6832564,1.0183569,0079588,11176
33660,Cinderella Man (2005),2005,Cinderella Man,7134.0,3.841884,0.8113561,0352248,921
837,Matilda (1996),1996,Matilda,7130.0,3.4511921,0.97266,0117008,10830
48738,"Last King of Scotland, The (2006)",2006,"Last King of Scotland, The",7130.0,3.8391304,0.7284071,0455590,1523
1385,Under Siege (1992),1992,Under Siege,7098.0,3.1401098,1.0125263,0105690,8845
2391,"Simple Plan, A (1998)",1998,"Simple Plan, A",7098.0,3.7129474,0.9068478,0120324,10223
2378,Police Academy (1984),1984,Police Academy,7093.0,2.9990132,1.0344458,0087928,9336
2300,"Producers, The (1968)",1968,"Producers, The",7088.0,3.8863573,0.9791614,0063462,30197
1779,Sphere (1998),1998,Sphere,7084.0,2.8815641,1.0132283,0120184,10153
87869,Horrible Bosses (2011),2011,Horrible Bosses,7067.0,3.3270128,0.9557706,1499658,51540
7360,Dawn of the Dead (2004),2004,Dawn of the Dead,7053.0,3.583865,0.94199646,0363547,924
2352,"Big Chill, The (1983)",1983,"Big Chill, The",7050.0,3.7240427,0.9519879,0085244,12560
60072,Wanted (2008),2008,Wanted,7047.0,3.2193842,1.0199425,0493464,8909
168248,John Wick: Chapter Two (2017),2017,John Wick: Chapter Two,7037.0,3.8129885,0.92647505,4425200,324552
202429,Once Upon a Time in Hollywood (2019),2019,Once Upon a Time in Hollywood,7035.0,3.7712865,0.91172814,7131622,466272
1957,Chariots of Fire (1981),1981,Chariots of Fire,7013.0,3.7178097,0.9901861,0082158,9443
5945,About Schmidt (2002),2002,About Schmidt,7009.0,3.4520617,0.9278243,0257360,2755
115210,Fury (2014),2014,Fury,7009.0,3.7493224,0.8712869,2713180,228150
2134,Weird Science (1985),1985,Weird Science,7000.0,3.2929285,0.9406293,0090305,11814
3504,Network (1976),1976,Network,6985.0,4.0111666,0.82765496,0074958,10774
1945,On the Waterfront (1954),1954,On the Waterfront,6982.0,4.1109996,0.8348411,0047296,654
27706,Lemony Snicket's A Series of Unfortunate Events (2004),2004,Lemony Snicket's A Series of Unfortunate Events,6979.0,3.282992,0.9604601,0339291,11774
4128,"Lost Boys, The (1987)",1987,"Lost Boys, The",6979.0,3.5816736,0.869901,0093437,1547
3681,For a Few Dollars More (Per qualche dollaro in più) (1965),1965,For a Few Dollars More (Per qualche dollaro in più),6977.0,4.0035114,0.7436817,0059578,938
6708,Matchstick Men (2003),2003,Matchstick Men,6976.0,3.6431336,0.75589263,0325805,7270
4343,Evolution (2001),2001,Evolution,6965.0,2.9160087,1.0243913,0251075,9397
1499,Anaconda (1997),1997,Anaconda,6943.0,2.0985165,1.0498326,0118615,9360
2371,Fletch (1985),1985,Fletch,6943.0,3.462408,1.0107951,0089155,9749
909,"Apartment, The (1960)",1960,"Apartment, The",6921.0,4.028898,0.8346039,0053604,284
830,"First Wives Club, The (1996)",1996,"First Wives Club, The",6921.0,3.0934837,1.0637903,0116313,2925
7323,"Good bye, Lenin! (2003)",2003,"Good bye, Lenin!",6905.0,3.8773353,0.75688255,0301357,338
1253,"Day the Earth Stood Still, The (1951)",1951,"Day the Earth Stood Still, The",6897.0,3.9052486,0.8812406,0043456,828
208703,1917 (2019),2019,1917,6884.0,4.0381317,0.80309224,8579674,530915
80489,"Town, The (2010)",2010,"Town, The",6877.0,3.7395666,0.78480554,0840361,23168
49278,Déjà Vu (Deja Vu) (2006),2006,Déjà Vu (Deja Vu),6871.0,3.6050065,0.8683324,0453467,7551
2421,"Karate Kid, Part II, The (1986)",1986,"Karate Kid, Part II, The",6871.0,2.676903,1.0005621,0091326,8856
7444,13 Going on 30 (2004),2004,13 Going on 30,6864.0,3.1435752,1.0467198,0337563,10096
2409,Rocky II (1979),1979,Rocky II,6860.0,3.2270408,0.9918485,0079817,1367
26662,Kiki's Delivery Service (Majo no takkyûbin) (1989),1989,Kiki's Delivery Service (Majo no takkyûbin),6855.0,4.037418,0.7903297,0097814,16859
1025,"Sword in the Stone, The (1963)",1963,"Sword in the Stone, The",6830.0,3.558492,0.88261735,0057546,9078
3704,Mad Max Beyond Thunderdome (1985),1985,Mad Max Beyond Thunderdome,6824.0,3.127418,0.9586543,0089530,9355
1179,"Grifters, The (1990)",1990,"Grifters, The",6821.0,3.7086937,0.9135807,0099703,18129
58803,21 (2008),2008,21,6820.0,3.4970675,0.9033789,0478087,8065
5690,Grave of the Fireflies (Hotaru no haka) (1988),1988,Grave of the Fireflies (Hotaru no haka),6817.0,4.097917,0.9099646,0095327,12477
1350,"Omen, The (1976)",1976,"Omen, The",6814.0,3.573305,0.93433565,0075005,794
4232,Spy Kids (2001),2001,Spy Kids,6811.0,2.71524,1.1707057,0227538,10054
2359,Waking Ned Devine (a.k.a. Waking Ned) (1998),1998,Waking Ned Devine (a.k.a. Waking Ned),6807.0,3.8006463,0.89472914,0166396,10162
3034,Robin Hood (1973),1973,Robin Hood,6799.0,3.696573,0.9043332,0070608,11886
2485,She's All That (1999),1999,She's All That,6795.0,3.009198,1.0336319,0160862,10314
107,Muppet Treasure Island (1996),1996,Muppet Treasure Island,6782.0,3.2215424,1.0573012,0117110,10874
1296,"Room with a View, A (1986)",1986,"Room with a View, A",6778.0,3.9291089,0.9433713,0091867,11257
6383,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",2003,"2 Fast 2 Furious (Fast and the Furious 2, The)",6777.0,2.628154,1.2177328,0322259,584
2788,Monty Python's And Now for Something Completely Different (1971),1971,Monty Python's And Now for Something Completely Different,6773.0,3.980437,0.8321701,0066765,9267
2405,"Jewel of the Nile, The (1985)",1985,"Jewel of the Nile, The",6760.0,3.1471155,0.891133,0089370,10303
3740,Big Trouble in Little China (1986),1986,Big Trouble in Little China,6746.0,3.5201602,0.9783618,0090728,6978
52281,Grindhouse (2007),2007,Grindhouse,6739.0,3.6406736,0.96654034,0462322,285923
1438,Dante's Peak (1997),1997,Dante's Peak,6725.0,2.8328624,1.0278424,0118928,9619
89864,50/50 (2011),2011,50/50,6724.0,3.7163148,0.824078,1306980,40807
5225,And Your Mother Too (Y tu mamá también) (2001),2001,And Your Mother Too (Y tu mamá también),6719.0,3.8694003,0.8882271,0245574,1391
3697,Predator 2 (1990),1990,Predator 2,6714.0,2.8894846,1.0007071,0100403,169
60,"Indian in the Cupboard, The (1995)",1995,"Indian in the Cupboard, The",6708.0,3.0906382,1.0059012,0113419,11359
4700,"Princess Diaries, The (2001)",2001,"Princess Diaries, The",6701.0,3.2604089,1.0992934,0247638,9880
3882,Bring It On (2000),2000,Bring It On,6698.0,3.0428486,1.1015487,0204946,1588
2428,"Faculty, The (1998)",1998,"Faculty, The",6685.0,2.8826478,1.0160065,0133751,9276
84954,"Adjustment Bureau, The (2011)",2011,"Adjustment Bureau, The",6681.0,3.5452027,0.90324175,1385826,38050
1965,Repo Man (1984),1984,Repo Man,6678.0,3.589473,1.0342197,0087995,13820
2872,Excalibur (1981),1981,Excalibur,6676.0,3.600734,0.9755057,0082348,11527
799,"Frighteners, The (1996)",1996,"Frighteners, The",6670.0,3.3653674,0.93875265,0116365,10779
152077,10 Cloverfield Lane (2016),2016,10 Cloverfield Lane,6665.0,3.7307577,0.84066755,1179933,333371
1284,"Big Sleep, The (1946)",1946,"Big Sleep, The",6665.0,4.1506376,0.82859135,0038355,910
1103,Rebel Without a Cause (1955),1955,Rebel Without a Cause,6659.0,3.7853281,0.86540747,0048545,221
2125,Ever After: A Cinderella Story (1998),1998,Ever After: A Cinderella Story,6659.0,3.6389098,1.0184546,0120631,9454
1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",1957,"Seventh Seal, The (Sjunde inseglet, Det)",6657.0,4.0796156,0.94080377,0050976,490
6979,WarGames (1983),1983,WarGames,6656.0,3.6791615,0.7641084,0086567,860
69406,"Proposal, The (2009)",2009,"Proposal, The",6648.0,3.484582,1.0225875,1041829,18240
179819,Star Wars: The Last Jedi (2017),2017,Star Wars: The Last Jedi,6646.0,3.2615106,1.1598366,2527336,181808
866,Bound (1996),1996,Bound,6640.0,3.7204065,0.94195807,0115736,9303
135,Down Periscope (1996),1996,Down Periscope,6619.0,3.0049856,1.0639733,0116130,9101
2600,eXistenZ (1999),1999,eXistenZ,6619.0,3.3663695,1.0357798,0120907,1946
3745,Titan A.E. (2000),2000,Titan A.E.,6608.0,3.2708838,0.9825262,0120913,7450
87306,Super 8 (2011),2011,Super 8,6604.0,3.4620686,0.85679513,1650062,37686
6503,Charlie's Angels: Full Throttle (2003),2003,Charlie's Angels: Full Throttle,6587.0,2.50835,1.1129323,0305357,9471
103141,Monsters University (2013),2013,Monsters University,6587.0,3.4626536,0.9463527,1453405,62211
3435,Double Indemnity (1944),1944,Double Indemnity,6586.0,4.1834955,0.8140281,0036775,996
60756,Step Brothers (2008),2008,Step Brothers,6584.0,3.4933932,1.1163148,0838283,12133
954,Mr. Smith Goes to Washington (1939),1939,Mr. Smith Goes to Washington,6583.0,4.0088105,0.8591553,0031679,3083
114662,American Sniper (2014),2014,American Sniper,6578.0,3.4677713,1.0518103,2179136,190859
2186,Strangers on a Train (1951),1951,Strangers on a Train,6568.0,4.101553,0.75271845,0044079,845
562,Welcome to the Dollhouse (1995),1995,Welcome to the Dollhouse,6559.0,3.7806067,0.97120744,0114906,11446
44022,Ice Age 2: The Meltdown (2006),2006,Ice Age 2: The Meltdown,6540.0,3.2344036,1.0193238,0438097,950
671,Mystery Science Theater 3000: The Movie (1996),1996,Mystery Science Theater 3000: The Movie,6524.0,3.6740496,1.0687408,0117128,3065
52328,Sunshine (2007),2007,Sunshine,6520.0,3.6381903,0.87503344,0448134,1272
413,Airheads (1994),1994,Airheads,6514.0,2.8129413,0.9813882,0109068,13595
743,Spy Hard (1996),1996,Spy Hard,6511.0,2.7322223,1.062153,0117723,10535
1409,Michael (1996),1996,Michael,6508.0,3.037569,1.0420736,0117038,2928
3157,Stuart Little (1999),1999,Stuart Little,6488.0,2.8617446,1.0340276,0164912,10137
3683,Blood Simple (1984),1984,Blood Simple,6467.0,3.9832225,0.8134378,0086979,11368
3608,Pee-wee's Big Adventure (1985),1985,Pee-wee's Big Adventure,6463.0,3.2929754,1.194035,0089791,5683
37733,"History of Violence, A (2005)",2005,"History of Violence, A",6455.0,3.644539,0.8303718,0399146,59
237,Forget Paris (1995),1995,Forget Paris,6442.0,3.2158492,0.90433687,0113097,10525
103335,Despicable Me 2 (2013),2013,Despicable Me 2,6439.0,3.4955738,1.023878,1690953,93456
1449,Waiting for Guffman (1996),1996,Waiting for Guffman,6433.0,3.9225867,0.90898365,0118111,16448
5528,One Hour Photo (2002),2002,One Hour Photo,6425.0,3.3209338,0.8869588,0265459,9357
3809,What About Bob? (1991),1991,What About Bob?,6424.0,3.4097135,0.97005886,0103241,10276
51935,Shooter (2007),2007,Shooter,6419.0,3.6092849,0.91058546,0822854,7485
8638,Before Sunset (2004),2004,Before Sunset,6417.0,4.003974,0.90691686,0381681,80
3168,Easy Rider (1969),1969,Easy Rider,6411.0,3.6868663,0.93519616,0064276,624
4007,Wall Street (1987),1987,Wall Street,6409.0,3.7232018,0.7837257,0094291,10673
135133,The Hunger Games: Mockingjay - Part 2 (2015),2015,The Hunger Games: Mockingjay - Part 2,6401.0,3.4068115,1.0909903,1951266,131634
3087,Scrooged (1988),1988,Scrooged,6401.0,3.4621935,0.89777076,0096061,9647
1256,Duck Soup (1933),1933,Duck Soup,6391.0,4.0767484,0.94790804,0023969,3063
140174,Room (2015),2015,Room,6391.0,3.9420278,0.83340573,3170832,264644
2616,Dick Tracy (1990),1990,Dick Tracy,6386.0,2.7276073,0.9565275,0099422,8592
2067,Doctor Zhivago (1965),1965,Doctor Zhivago,6381.0,3.9283028,0.95669955,0059113,907
1254,"Treasure of the Sierra Madre, The (1948)",1948,"Treasure of the Sierra Madre, The",6377.0,4.1145525,0.8211322,0040897,3090
1019,"20,000 Leagues Under the Sea (1954)",1954,"20,000 Leagues Under the Sea",6375.0,3.549098,0.8682989,0046672,173
3986,"6th Day, The (2000)",2000,"6th Day, The",6371.0,2.983205,0.95939565,0216216,8452
53121,Shrek the Third (2007),2007,Shrek the Third,6368.0,2.8864636,1.0918199,0413267,810
162,Crumb (1994),1994,Crumb,6363.0,3.9978783,0.95909923,0109508,26564
1441,Benny & Joon (1993),1993,Benny & Joon,6353.0,3.5353377,0.9101925,0106387,4104
1217,Ran (1985),1985,Ran,6350.0,4.141181,0.8768636,0089881,11645
31878,Kung Fu Hustle (Gong fu) (2004),2004,Kung Fu Hustle (Gong fu),6335.0,3.7734017,0.9518291,0373074,9470
2410,Rocky III (1982),1982,Rocky III,6335.0,2.9883978,1.0240167,0084602,1371
5954,25th Hour (2002),2002,25th Hour,6332.0,3.8040113,0.8034909,0307901,1429
86833,Bridesmaids (2011),2011,Bridesmaids,6322.0,3.50174,1.043128,1478338,55721
57640,Hellboy II: The Golden Army (2008),2008,Hellboy II: The Golden Army,6321.0,3.3420346,0.98894376,0411477,11253
2467,"Name of the Rose, The (Name der Rose, Der) (1986)",1986,"Name of the Rose, The (Name der Rose, Der)",6320.0,3.8642404,0.80496544,0091605,192
81932,"Fighter, The (2010)",2010,"Fighter, The",6318.0,3.8235993,0.7414385,0964517,45317
185029,A Quiet Place (2018),2018,A Quiet Place,6304.0,3.697097,0.92892396,6644200,447332
187541,Incredibles 2 (2018),2018,Incredibles 2,6303.0,3.6481833,0.9129952,3606756,260513
158238,The Nice Guys (2016),2016,The Nice Guys,6303.0,3.775821,0.8230682,3799694,290250
232,Eat Drink Man Woman (Yin shi nan nu) (1994),1994,Eat Drink Man Woman (Yin shi nan nu),6295.0,4.028991,0.8555933,0111797,10451
6787,All the President's Men (1976),1976,All the President's Men,6274.0,4.02869,0.733698,0074119,891
3827,Space Cowboys (2000),2000,Space Cowboys,6266.0,3.0854611,0.93422854,0186566,5551
112138,22 Jump Street (2014),2014,22 Jump Street,6258.0,3.5063918,0.9772663,2294449,187017
53519,Death Proof (2007),2007,Death Proof,6248.0,3.5456145,0.9700988,1028528,1991
106916,American Hustle (2013),2013,American Hustle,6237.0,3.5299823,0.86874247,1800241,168672
6957,Bad Santa (2003),2003,Bad Santa,6235.0,3.3372896,1.0748518,0307987,10147
55118,Eastern Promises (2007),2007,Eastern Promises,6228.0,3.80965,0.7662474,0765443,2252
56775,National Treasure: Book of Secrets (2007),2007,National Treasure: Book of Secrets,6217.0,3.2499597,1.0484608,0465234,6637
8810,AVP: Alien vs. Predator (2004),2004,AVP: Alien vs. Predator,6212.0,2.6395686,1.1127468,0370263,395
532,Serial Mom (1994),1994,Serial Mom,6200.0,3.0675807,1.0782188,0111127,11592
3476,Jacob's Ladder (1990),1990,Jacob's Ladder,6198.0,3.6731203,0.9418927,0099871,2291
18,Four Rooms (1995),1995,Four Rooms,6191.0,3.4034889,1.0214647,0113101,5
1591,Spawn (1997),1997,Spawn,6188.0,2.638817,1.0893312,0120177,10336
2243,Broadcast News (1987),1987,Broadcast News,6182.0,3.6999352,0.87245876,0092699,12626
86911,"Hangover Part II, The (2011)",2011,"Hangover Part II, The",6175.0,2.9846153,1.090981,1411697,45243
2137,Charlotte's Web (1973),1973,Charlotte's Web,6170.0,3.5552673,0.9613755,0070016,15171
546,Super Mario Bros. (1993),1993,Super Mario Bros.,6169.0,2.0781326,1.088857,0108255,9607
3825,Coyote Ugly (2000),2000,Coyote Ugly,6158.0,2.7048554,1.1373032,0200550,6282
2739,"Color Purple, The (1985)",1985,"Color Purple, The",6158.0,3.738714,1.0054336,0088939,873
3186,"Girl, Interrupted (1999)",1999,"Girl, Interrupted",6154.0,3.6007476,0.8784892,0172493,3558
8958,Ray (2004),2004,Ray,6152.0,3.7783647,0.80601406,0350258,1677
1411,Hamlet (1996),1996,Hamlet,6151.0,3.7831247,0.9677472,0116477,10549
111781,Mission: Impossible - Rogue Nation (2015),2015,Mission: Impossible - Rogue Nation,6151.0,3.649813,0.9187033,2381249,177677
2686,"Red Violin, The (Violon rouge, Le) (1998)",1998,"Red Violin, The (Violon rouge, Le)",6145.0,3.8900733,0.9133606,0120802,14283
379,Timecop (1994),1994,Timecop,6142.0,2.7253337,1.0092907,0111438,8831
1835,City of Angels (1998),1998,City of Angels,6133.0,3.2502038,1.0720012,0120632,795
2411,Rocky IV (1985),1985,Rocky IV,6127.0,2.907622,1.1394174,0089927,1374
2688,"General's Daughter, The (1999)",1999,"General's Daughter, The",6120.0,3.0674837,0.9687577,0144214,2275
14,Nixon (1995),1995,Nixon,6116.0,3.4283028,0.94547254,0113987,10858
8914,Primer (2004),2004,Primer,6111.0,3.8150876,0.95556337,0390384,14337
3263,White Men Can't Jump (1992),1992,White Men Can't Jump,6110.0,3.1252863,0.8843174,0105812,10158
114935,Predestination (2014),2014,Predestination,6103.0,3.7891202,0.8976733,2397535,206487
96588,Pitch Perfect (2012),2012,Pitch Perfect,6101.0,3.5037699,1.0955509,1981677,114150
205156,Jojo Rabbit (2019),2019,Jojo Rabbit,6094.0,3.9679193,0.8824267,2584384,515001
3450,Grumpy Old Men (1993),1993,Grumpy Old Men,6086.0,3.3399606,0.94361335,0107050,11520
46530,Superman Returns (2006),2006,Superman Returns,6075.0,2.8831277,1.0431125,0348150,1452
926,All About Eve (1950),1950,All About Eve,6068.0,4.161091,0.87436277,0042192,705
3254,Wayne's World 2 (1993),1993,Wayne's World 2,6066.0,2.9569733,0.98268354,0108525,8873
1476,Private Parts (1997),1997,Private Parts,6064.0,3.3427606,1.0052085,0119951,9403
194,Smoke (1995),1995,Smoke,6060.0,3.8433168,0.8833124,0114478,10149
6565,Seabiscuit (2003),2003,Seabiscuit,6055.0,3.5860445,0.9072598,0329575,4464
3462,Modern Times (1936),1936,Modern Times,6051.0,4.079243,0.9211252,0027977,3082
2402,Rambo: First Blood Part II (1985),1985,Rambo: First Blood Part II,6040.0,2.8781457,1.107847,0089880,1369
5291,Rashomon (Rashômon) (1950),1950,Rashomon (Rashômon),6039.0,4.105895,0.8935593,0042876,548
